trial_id,stage,mode,role,domain,feature_set_id,config_id,seed,calibration,threshold_policy,threshold,n_features,selected_for_stage2,val_objective,overfit_gap_ba
1163,stage2,caregiver_2_3,caregiver,depression,full_eligible,rf_precision_push,20261119,isotonic,precision_min_recall,0.21499999999999997,98,yes,0.8198885505478778,0.03439597555831708
1164,stage2,caregiver_2_3,caregiver,depression,full_eligible,rf_precision_push,20261119,isotonic,recall_constrained,0.21499999999999997,98,yes,0.8198885505478778,0.03439597555831708
1165,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,default_0_5,0.5,68,yes,0.8016325160303297,0.08100408614128507
1166,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,balanced,0.3999999999999999,68,yes,0.796722333467477,0.05397193045918791
1167,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,precision_oriented,0.6,68,yes,0.800721218204029,0.08694770737375546
1168,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,recall_guard,0.4499999999999999,68,yes,0.8063465417304273,0.056274707928198
1169,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,precision_min_recall,0.6,68,yes,0.800721218204029,0.08694770737375546
1170,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,none,recall_constrained,0.4499999999999999,68,yes,0.8063465417304273,0.056274707928198
1171,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,default_0_5,0.5,68,yes,0.7946880065800552,0.09228562143385188
1172,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,balanced,0.24999999999999994,68,yes,0.7967032550038682,0.05397193045918791
1173,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,precision_oriented,0.5149999999999999,68,yes,0.8007021397404201,0.08694770737375546
1174,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,recall_guard,0.30499999999999994,68,yes,0.8063274632668185,0.056274707928198
1175,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,precision_min_recall,0.5149999999999999,68,yes,0.8007021397404201,0.08694770737375546
1176,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,sigmoid,recall_constrained,0.30499999999999994,68,yes,0.8063274632668185,0.056274707928198
1177,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,isotonic,default_0_5,0.5,68,yes,0.8065964622056059,0.05669311797003895
1178,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,isotonic,balanced,0.12499999999999999,68,yes,0.7970057267460028,0.05397193045918791
1179,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,isotonic,precision_oriented,0.6699999999999999,68,yes,0.8010046114825548,0.08694770737375546
1180,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,isotonic,recall_guard,0.33499999999999996,68,yes,0.8066299350089531,0.056274707928198
1181,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,isotonic,precision_min_recall,0.6699999999999999,68,yes,0.8010046114825548,0.08694770737375546
1182,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261101,isotonic,recall_constrained,0.33499999999999996,68,yes,0.8066299350089531,0.056274707928198
1183,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,none,default_0_5,0.5,68,yes,0.7967603425727074,0.09160168981179695
1184,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,none,balanced,0.42999999999999994,68,yes,0.7918958820056756,0.05648344199174604
1185,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,none,precision_oriented,0.575,68,yes,0.7964771145401603,0.09100445202283458
1186,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,none,recall_guard,0.42999999999999994,68,yes,0.7918958820056756,0.05648344199174604
1187,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,none,precision_min_recall,0.7799999999999999,68,yes,0.7828669002381144,0.06827855054265852
1188,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,none,recall_constrained,0.4799999999999999,68,yes,0.7994846902617336,0.07982602918393078
1189,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,sigmoid,default_0_5,0.5,68,yes,0.7964286707105501,0.09100445202283458
1190,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,sigmoid,balanced,0.285,68,yes,0.791684172869943,0.05852425831827668
1191,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,sigmoid,precision_oriented,0.4799999999999999,68,yes,0.7964286707105501,0.09100445202283458
1192,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,sigmoid,recall_guard,0.285,68,yes,0.791684172869943,0.05852425831827668
1193,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,sigmoid,precision_min_recall,0.7649999999999999,68,yes,0.7828184564085042,0.06827855054265852
1194,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,sigmoid,recall_constrained,0.3449999999999999,68,yes,0.7994362464321234,0.07982602918393078
1195,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,isotonic,default_0_5,0.5,68,yes,0.7993032879996824,0.07498474961535617
1196,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,isotonic,balanced,0.20499999999999996,68,yes,0.7925004414983847,0.05852425831827668
1197,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,isotonic,precision_oriented,0.6699999999999999,68,yes,0.7972449393389919,0.09100445202283458
1198,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,isotonic,recall_guard,0.20499999999999996,68,yes,0.7925004414983847,0.05852425831827668
1199,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,isotonic,precision_min_recall,0.7899999999999999,68,yes,0.7836347250369461,0.06827855054265852
1200,stage2,caregiver_2_3,caregiver,depression,engineered_pruned,rf_precision_push,20261119,isotonic,recall_constrained,0.5049999999999999,68,yes,0.8013974236329192,0.08466730875250539
1201,stage1,caregiver_full,caregiver,adhd,full_eligible,rf_baseline,20261101,none,default_0_5,0.5,127,no,0.7171504228809723,0.16563774666519682
1202,stage1,caregiver_full,caregiver,adhd,full_eligible,rf_balanced_subsample,20261101,none,default_0_5,0.5,127,no,0.7537778018246902,0.1032410980046301
1203,stage1,caregiver_full,caregiver,adhd,full_eligible,rf_precision_push,20261101,none,default_0_5,0.5,127,no,0.744764309919938,0.11028736265755335
1204,stage1,caregiver_full,caregiver,adhd,full_eligible,rf_recall_guard,20261101,none,default_0_5,0.5,127,no,0.7296618156311676,0.1483849630691214
1205,stage1,caregiver_full,caregiver,adhd,full_eligible,rf_regularized,20261101,none,default_0_5,0.5,127,no,0.7586215736994029,0.050894792929849664
1206,stage1,caregiver_full,caregiver,adhd,full_eligible,rf_pos_weight_mid,20261101,none,default_0_5,0.5,127,no,0.7548923515530246,0.09476169477823093
1207,stage1,caregiver_full,caregiver,adhd,compact_subset,rf_baseline,20261101,none,default_0_5,0.5,57,no,0.7246296662306972,0.14163267555947523
1208,stage1,caregiver_full,caregiver,adhd,compact_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,57,no,0.7414651490334938,0.10683313122404725
1209,stage1,caregiver_full,caregiver,adhd,compact_subset,rf_precision_push,20261101,none,default_0_5,0.5,57,no,0.7605905037994841,0.09087568441553662
1210,stage1,caregiver_full,caregiver,adhd,compact_subset,rf_recall_guard,20261101,none,default_0_5,0.5,57,no,0.7244326197036294,0.14522470877889238
1211,stage1,caregiver_full,caregiver,adhd,compact_subset,rf_regularized,20261101,none,default_0_5,0.5,57,no,0.7701899064163584,0.036802263624003295
1212,stage1,caregiver_full,caregiver,adhd,compact_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,57,no,0.7497805814998446,0.10008084371440118
1213,stage1,caregiver_full,caregiver,adhd,balanced_subset,rf_baseline,20261101,none,default_0_5,0.5,70,no,0.7271370978896895,0.14924852092749785
1214,stage1,caregiver_full,caregiver,adhd,balanced_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,70,no,0.7432482362127223,0.11258405908940583
1215,stage1,caregiver_full,caregiver,adhd,balanced_subset,rf_precision_push,20261101,none,default_0_5,0.5,70,no,0.7366124452576764,0.1138793958769706
1216,stage1,caregiver_full,caregiver,adhd,balanced_subset,rf_recall_guard,20261101,none,default_0_5,0.5,70,no,0.736922730544138,0.14306581413295116
1217,stage1,caregiver_full,caregiver,adhd,balanced_subset,rf_regularized,20261101,none,default_0_5,0.5,70,no,0.7615617349311117,0.04873589828390845
1218,stage1,caregiver_full,caregiver,adhd,balanced_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,70,no,0.7545332532107153,0.09749017013927164
1219,stage1,caregiver_full,caregiver,adhd,precision_oriented_subset,rf_baseline,20261101,none,default_0_5,0.5,51,no,0.7371770087765156,0.13861022305515736
1220,stage1,caregiver_full,caregiver,adhd,precision_oriented_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,51,no,0.7515297070661908,0.08669569690956525
1221,stage1,caregiver_full,caregiver,adhd,precision_oriented_subset,rf_precision_push,20261101,none,default_0_5,0.5,51,no,0.7385531404770196,0.10117407121596289
1222,stage1,caregiver_full,caregiver,adhd,precision_oriented_subset,rf_recall_guard,20261101,none,default_0_5,0.5,51,no,0.7454254732607084,0.12581303053687576
1223,stage1,caregiver_full,caregiver,adhd,precision_oriented_subset,rf_regularized,20261101,none,default_0_5,0.5,51,no,0.7628834671381518,0.04700878256715535
1224,stage1,caregiver_full,caregiver,adhd,precision_oriented_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,51,no,0.7465095709276641,0.09935508764193579
1225,stage1,caregiver_full,caregiver,adhd,stability_pruned_subset,rf_baseline,20261101,none,default_0_5,0.5,64,no,0.7339660929793876,0.14033733877191046
1226,stage1,caregiver_full,caregiver,adhd,stability_pruned_subset,rf_balanced_subsample,20261101,none,default_0_5,0.5,64,no,0.747765334895043,0.1059695733656707
1227,stage1,caregiver_full,caregiver,adhd,stability_pruned_subset,rf_precision_push,20261101,none,default_0_5,0.5,64,no,0.7556293928464177,0.10151398228787711
1228,stage1,caregiver_full,caregiver,adhd,stability_pruned_subset,rf_recall_guard,20261101,none,default_0_5,0.5,64,no,0.7260685806336918,0.154567669863668
1229,stage1,caregiver_full,caregiver,adhd,stability_pruned_subset,rf_regularized,20261101,none,default_0_5,0.5,64,no,0.7673718741296468,0.04298497041854987
1230,stage1,caregiver_full,caregiver,adhd,stability_pruned_subset,rf_pos_weight_mid,20261101,none,default_0_5,0.5,64,no,0.7533311524460767,0.10410465586300666
1231,stage1,caregiver_full,caregiver,adhd,engineered_full,rf_baseline,20261101,none,default_0_5,0.5,136,no,0.729386087254834,0.1363135266233051
1232,stage1,caregiver_full,caregiver,adhd,engineered_full,rf_balanced_subsample,20261101,none,default_0_5,0.5,136,no,0.7642863702345263,0.0849869547642671
1233,stage1,caregiver_full,caregiver,adhd,engineered_full,rf_precision_push,20261101,none,default_0_5,0.5,136,no,0.7678997663507758,0.062323154374747336
1234,stage1,caregiver_full,caregiver,adhd,engineered_full,rf_recall_guard,20261101,none,default_0_5,0.5,136,no,0.7405050589023071,0.12437989196339982
1235,stage1,caregiver_full,caregiver,adhd,engineered_full,rf_regularized,20261101,none,default_0_5,0.5,136,no,0.7753799338430107,0.012980928232829925
1236,stage1,caregiver_full,caregiver,adhd,engineered_full,rf_pos_weight_mid,20261101,none,default_0_5,0.5,136,yes,0.7744042823525542,0.05968654687098074
1237,stage1,caregiver_full,caregiver,adhd,engineered_pruned,rf_baseline,20261101,none,default_0_5,0.5,85,no,0.7319512100744201,0.13501818983574032
1238,stage1,caregiver_full,caregiver,adhd,engineered_pruned,rf_balanced_subsample,20261101,none,default_0_5,0.5,85,no,0.7628978643436413,0.07348509903355016
1239,stage1,caregiver_full,caregiver,adhd,engineered_pruned,rf_precision_push,20261101,none,default_0_5,0.5,85,no,0.7606478956890154,0.06098188365854551
1240,stage1,caregiver_full,caregiver,adhd,engineered_pruned,rf_recall_guard,20261101,none,default_0_5,0.5,85,no,0.7615720576365086,0.10712710836732442
1241,stage1,caregiver_full,caregiver,adhd,engineered_pruned,rf_regularized,20261101,none,default_0_5,0.5,85,no,0.7791076284804992,0.013844486091206365
1242,stage1,caregiver_full,caregiver,adhd,engineered_pruned,rf_pos_weight_mid,20261101,none,default_0_5,0.5,85,no,0.7692244698668366,0.05518502186454999
1243,stage1,caregiver_full,caregiver,adhd,engineered_compact,rf_baseline,20261101,none,default_0_5,0.5,53,no,0.7538174797067542,0.10842244515488919
1244,stage1,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,none,default_0_5,0.5,53,yes,0.7748469101499419,0.06207511116010733
1245,stage1,caregiver_full,caregiver,adhd,engineered_compact,rf_precision_push,20261101,none,default_0_5,0.5,53,no,0.768632381545326,0.04957189578510268
1246,stage1,caregiver_full,caregiver,adhd,engineered_compact,rf_recall_guard,20261101,none,default_0_5,0.5,53,no,0.7611831089891677,0.09462389299231977
1247,stage1,caregiver_full,caregiver,adhd,engineered_compact,rf_regularized,20261101,none,default_0_5,0.5,53,no,0.7791224872158841,0.011685591445265153
1248,stage1,caregiver_full,caregiver,adhd,engineered_compact,rf_pos_weight_mid,20261101,none,default_0_5,0.5,53,no,0.7728213049136184,0.0561863815088377
1249,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,none,default_0_5,0.5,53,yes,0.776088412373144,0.06207511116010733
1250,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,none,balanced,0.285,53,yes,0.7762080324692332,0.015231690736045245
1251,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,none,precision_oriented,0.5399999999999999,53,yes,0.7759434373578227,0.07444052474920082
1252,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,none,recall_guard,0.4499999999999999,53,yes,0.7801585784177341,0.0435729247051041
1253,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,none,precision_min_recall,0.5399999999999999,53,yes,0.7759434373578227,0.07444052474920082
1254,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,none,recall_constrained,0.4499999999999999,53,yes,0.7801585784177341,0.0435729247051041
1255,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,sigmoid,default_0_5,0.5,53,yes,0.7687929530598998,0.0868059383382942
1256,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,sigmoid,balanced,0.15499999999999997,53,yes,0.7761332340223338,0.015663469665233576
1257,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,sigmoid,precision_oriented,0.4599999999999999,53,yes,0.7759031812252584,0.07444052474920082
1258,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,sigmoid,recall_guard,0.32499999999999996,53,yes,0.7802219492281749,0.04227758791753933
1259,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,sigmoid,precision_min_recall,0.4599999999999999,53,yes,0.7759031812252584,0.07444052474920082
1260,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,sigmoid,recall_constrained,0.32499999999999996,53,yes,0.7802219492281749,0.04227758791753933
1261,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,isotonic,default_0_5,0.5,53,yes,0.7826804750971833,0.04659537720942197
1262,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,isotonic,balanced,0.145,53,yes,0.7789717253490278,0.015231690736045245
1263,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,isotonic,precision_oriented,0.5599999999999999,53,yes,0.7787416725519524,0.0740087458200126
1264,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,isotonic,recall_guard,0.33499999999999996,53,yes,0.7830604405548689,0.04184580898835122
1265,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,isotonic,precision_min_recall,0.5599999999999999,53,yes,0.7787416725519524,0.0740087458200126
1266,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261101,isotonic,recall_constrained,0.33499999999999996,53,yes,0.7830604405548689,0.04184580898835122
1267,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261119,none,default_0_5,0.5,53,yes,0.7753147208190324,0.06111968544445667
1268,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261119,none,balanced,0.33499999999999996,53,yes,0.7782375825933477,0.02041303788630433
1269,stage2,caregiver_full,caregiver,adhd,engineered_compact,rf_balanced_subsample,20261119,none,precision_oriented,0.5149999999999999,53,yes,0.7786673594791983,0.06557527652225037
