low_threshold,high_threshold,coverage,uncertain_rate,confident_positive_n,confident_negative_n,uncertain_n,precision_high,npv_low,recall_effective,specificity_effective
0.23947368421052634,0.824681052631579,0.8391608391608392,0.16083916083916083,10,230,46,1.0,0.9739130434782609,0.23809523809523808,0.9180327868852459
0.4052631578947368,0.8497448421052631,0.8391608391608392,0.16083916083916083,2,238,46,1.0,0.9705882352941176,0.047619047619047616,0.9467213114754098
0.16842105263157897,0.7996172631578947,0.8356643356643356,0.16433566433566432,15,224,47,1.0,0.9776785714285714,0.35714285714285715,0.8975409836065574
0.21578947368421053,0.8121491578947369,0.8356643356643356,0.16433566433566432,12,227,47,1.0,0.9779735682819384,0.2857142857142857,0.9098360655737705
0.2631578947368421,0.837212947368421,0.8356643356643356,0.16433566433566432,8,231,47,1.0,0.974025974025974,0.19047619047619047,0.9221311475409836
0.35789473684210527,0.8497448421052631,0.8356643356643356,0.16433566433566432,2,237,47,1.0,0.9704641350210971,0.047619047619047616,0.9426229508196722
0.3815789473684211,0.8497448421052631,0.8356643356643356,0.16433566433566432,2,237,47,1.0,0.9704641350210971,0.047619047619047616,0.9426229508196722
0.23947368421052634,0.837212947368421,0.8321678321678322,0.16783216783216784,8,230,48,1.0,0.9739130434782609,0.19047619047619047,0.9180327868852459
0.19210526315789472,0.8121491578947369,0.8286713286713286,0.17132867132867133,12,225,49,1.0,0.9777777777777777,0.2857142857142857,0.9016393442622951
0.21578947368421053,0.824681052631579,0.8286713286713286,0.17132867132867133,10,227,49,1.0,0.9779735682819384,0.23809523809523808,0.9098360655737705
0.33421052631578946,0.8497448421052631,0.8286713286713286,0.17132867132867133,2,235,49,1.0,0.9744680851063829,0.047619047619047616,0.9385245901639344
0.14473684210526316,0.7996172631578947,0.8251748251748252,0.17482517482517482,15,221,50,1.0,0.9819004524886877,0.35714285714285715,0.889344262295082
0.16842105263157897,0.8121491578947369,0.8251748251748252,0.17482517482517482,12,224,50,1.0,0.9776785714285714,0.2857142857142857,0.8975409836065574
0.3105263157894737,0.8497448421052631,0.8251748251748252,0.17482517482517482,2,234,50,1.0,0.9743589743589743,0.047619047619047616,0.9344262295081968
0.19210526315789472,0.824681052631579,0.8216783216783217,0.17832167832167833,10,225,51,1.0,0.9777777777777777,0.23809523809523808,0.9016393442622951
0.21578947368421053,0.837212947368421,0.8216783216783217,0.17832167832167833,8,227,51,1.0,0.9779735682819384,0.19047619047619047,0.9098360655737705
0.2868421052631579,0.8497448421052631,0.8216783216783217,0.17832167832167833,2,233,51,1.0,0.9742489270386266,0.047619047619047616,0.930327868852459
